record_id,failure_label,success,material_id,ecutwfc,ecutrho,k1,k2,k3,kpoint_product,smearing,mixing_beta,pseudo_family,n_species,elements
855,success,1,mos2,70.0,560.0,6,6,1,36,gaussian,0.4,ONCV,2,Mo S
856,success,1,mos2,70.0,560.0,6,6,1,36,gaussian,0.4,ONCV,2,Mo S
857,success,1,mos2,70.0,560.0,6,6,1,36,gaussian,0.4,ONCV,2,Mo S
858,success,1,mos2,70.0,560.0,6,6,1,36,gaussian,0.4,ONCV,2,Mo S
859,success,1,mos2,70.0,560.0,6,6,1,36,gaussian,0.4,ONCV,2,Mo S
860,success,1,mos2,70.0,560.0,6,6,1,36,gaussian,0.4,ONCV,2,Mo S
861,success,1,mos2,70.0,560.0,6,6,1,36,gaussian,0.4,ONCV,2,Mo S
862,success,1,mos2,70.0,560.0,6,6,1,36,gaussian,0.4,ONCV,2,Mo S
863,success,1,mos2,70.0,560.0,6,6,1,36,gaussian,0.4,ONCV,2,Mo S
864,success,1,mos2,70.0,560.0,6,6,1,36,gaussian,0.4,ONCV,2,Mo S
865,success,1,mos2,70.0,560.0,6,6,1,36,gaussian,0.4,ONCV,2,Mo S
866,success,1,mos2,70.0,560.0,6,6,1,36,gaussian,0.4,ONCV,2,Mo S
867,success,1,mos2,70.0,560.0,6,6,1,36,gaussian,0.4,ONCV,2,Mo S
868,success,1,n2,60.0,480.0,1,1,1,1,gaussian,0.4,mixed_or_unknown,1,N
869,success,1,n2,60.0,480.0,1,1,1,1,gaussian,0.4,mixed_or_unknown,1,N
870,success,1,n2,60.0,480.0,1,1,1,1,gaussian,0.4,mixed_or_unknown,1,N
871,success,1,n2,60.0,480.0,1,1,1,1,gaussian,0.4,mixed_or_unknown,1,N
872,success,1,n2,60.0,480.0,1,1,1,1,gaussian,0.4,mixed_or_unknown,1,N
873,success,1,n2,60.0,480.0,1,1,1,1,gaussian,0.4,mixed_or_unknown,1,N
874,success,1,nh3,60.0,480.0,1,1,1,1,gaussian,0.4,PSLibrary,2,H N
875,success,1,nh3,60.0,480.0,1,1,1,1,gaussian,0.4,PSLibrary,2,H N
876,success,1,nh3,60.0,480.0,1,1,1,1,gaussian,0.4,PSLibrary,2,H N
877,success,1,nh3,60.0,480.0,1,1,1,1,gaussian,0.4,PSLibrary,2,H N
878,success,1,nh3,60.0,480.0,1,1,1,1,gaussian,0.4,PSLibrary,2,H N
879,success,1,nh3,60.0,480.0,1,1,1,1,gaussian,0.4,PSLibrary,2,H N
880,success,1,o_on_cu111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Cu O
881,success,1,o_on_cu111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Cu O
882,success,1,o_on_cu111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Cu O
883,success,1,o_on_cu111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Cu O
884,success,1,o_on_cu111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Cu O
885,success,1,o_on_cu111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Cu O
886,success,1,o_on_cu111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Cu O
887,success,1,o_on_cu111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Cu O
888,success,1,o_on_cu111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Cu O
889,success,1,o_on_cu111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Cu O
890,success,1,o_on_cu111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Cu O
891,success,1,o_on_cu111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Cu O
892,success,1,o_on_cu111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Cu O
893,success,1,o_on_cu111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Cu O
894,success,1,o_on_ni111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Ni O
895,success,1,o_on_ni111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Ni O
896,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
897,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
898,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
899,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
900,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
901,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
902,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
903,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
904,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
905,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
906,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
907,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
908,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
909,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
910,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
911,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
912,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
913,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
914,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
915,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
916,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
917,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
918,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
919,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
920,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
921,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
922,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
923,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
924,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
925,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
926,success,1,o_on_ni111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Ni O
927,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
928,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
929,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
930,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
931,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
932,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
933,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
934,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
935,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
936,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
937,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
938,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
939,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
940,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
941,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
942,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
943,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
944,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
945,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
946,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
947,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
948,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
949,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
950,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
951,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
952,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
953,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
954,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
955,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
956,qe_error,0,o_on_ni111,80.0,640.0,6,6,1,36,mv,0.3,PSLibrary,2,Ni O
957,success,1,o_on_ni111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Ni O
958,success,1,o_on_ni111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Ni O
959,success,1,o_on_ni111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Ni O
960,success,1,o_on_ni111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Ni O
961,scf_not_converged,0,o_on_ni111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Ni O
962,scf_not_converged,0,o_on_ni111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Ni O
963,scf_not_converged,0,o_on_ni111,70.0,560.0,4,4,1,16,mv,0.4,PSLibrary,2,Ni O
964,success,1,silicene,50.0,400.0,6,6,1,36,gaussian,0.4,PSLibrary,1,Si
965,success,1,silicene,50.0,400.0,6,6,1,36,gaussian,0.4,PSLibrary,1,Si
966,success,1,silicene,50.0,400.0,6,6,1,36,gaussian,0.4,PSLibrary,1,Si
967,success,1,silicene,50.0,400.0,6,6,1,36,gaussian,0.4,PSLibrary,1,Si
968,success,1,silicene,50.0,400.0,6,6,1,36,gaussian,0.4,PSLibrary,1,Si
969,success,1,silicene,50.0,400.0,6,6,1,36,gaussian,0.4,PSLibrary,1,Si
970,success,1,ws2,70.0,560.0,6,6,1,36,gaussian,0.4,USPP,2,S W
971,success,1,ws2,70.0,560.0,6,6,1,36,gaussian,0.4,USPP,2,S W
972,success,1,ws2,70.0,560.0,6,6,1,36,gaussian,0.4,USPP,2,S W
973,success,1,ws2,70.0,560.0,6,6,1,36,gaussian,0.4,USPP,2,S W
974,success,1,ws2,70.0,560.0,6,6,1,36,gaussian,0.4,USPP,2,S W
975,success,1,ws2,70.0,560.0,6,6,1,36,gaussian,0.4,USPP,2,S W
