material_id,qe_input_path,qe_output_path,converged,job_done,scf_iterations,final_energy_ry,energy_ev,max_force,pressure_kbar,wall_time,failure_reason,ecutwfc,ecutrho,kpoints,smearing,mixing_beta,pseudo_family,pseudopotentials,calculation_hash
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p8600_c_over_a5p2000_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p8600_c_over_a5p2000_pid22108_att1/espresso.pwo,True,True,22,-1189.30580824,-16181.329856307788,0.14582,9.98,2m43.72s WALL,,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",296b06ee71f9b8cd6f09efec554573fcb6717e96b1faeb3ae2674b1ba1949ca7
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p8600_c_over_a5p2500_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p8600_c_over_a5p2500_pid22108_att1/espresso.pwo,True,True,38,-1189.30391129,-16181.30404698822,0.133826,-4.07,4m40.13s WALL,,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",24143ea84696cd77bb2ba0cc829dd0d7b5ab3c3502f0dd4adfec43ed52dd9639
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p8600_c_over_a5p3000_pid16421_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p8600_c_over_a5p3000_pid16421_att1/espresso.pwo,True,True,106,-1189.30098147,-16181.264184756392,0.121892,-17.42,51m 9.39s WALL,,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",2effeb4ecab14d3b9ff2767ce6531438d500feaa467e2d3b1902980c5f57c58f
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p8600_c_over_a5p3500_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p8600_c_over_a5p3500_pid22108_att1/espresso.pwo,True,True,20,-1189.29701029,-16181.210154099976,0.110137,-30.28,2m44.26s WALL,,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",438d60f54bcdec3cef0e55e2b3ec55506402de7ac7b6f6edd48b321b8c9dac95
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p8679_c_over_a5p2000_pid16421_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p8679_c_over_a5p2000_pid16421_att1/espresso.pwo,True,True,52,-1189.30546996,-16181.325253773919,0.136251,-5.42,6m17.56s WALL,,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",f5dec7500461f80471e905e818e2ab90243b4f49da2a547cc55a8b513d7eabf9
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p8700_c_over_a5p4000_pid16421_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p8700_c_over_a5p4000_pid16421_att1/espresso.pwo,True,True,20,-1189.28871828,-16181.097335556544,0.087518,-59.62,2m42.91s WALL,,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",02baa9311b138369ac52e7023d6ab872752a4e0e72741453a77340fe9a1f6557
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p8800_c_over_a5p2000_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p8800_c_over_a5p2000_pid22108_att1/espresso.pwo,True,True,34,-1189.30366658,-16181.300717539054,0.122259,-27.53,4m 2.37s WALL,,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",42368baaec3ce554ddaa5f029e8b789cbad7ffad7186b75aabb36c09ef1aa063
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p8800_c_over_a5p2500_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p8800_c_over_a5p2500_pid22108_att1/espresso.pwo,False,True,200,-1189.29858566,-16181.231588100753,,,24m31.02s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",368e737c4e4ecba541fc0c04d6c41a5b23b1df0a660d6bb36035e36c058756f1
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p8800_c_over_a5p2500_pid22108_att2/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p8800_c_over_a5p2500_pid22108_att2/espresso.pwo,True,True,129,-1189.30038472,-16181.256065559022,0.110689,-39.99,15m57.99s WALL,,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",1c8e8c04385a7336639532dadfba938ae503921f95e2a54b58bb7335501789f1
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p8800_c_over_a5p3000_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p8800_c_over_a5p3000_pid22108_att1/espresso.pwo,True,True,23,-1189.29609408,-16181.197688427883,0.099221,-52.38,3m 0.08s WALL,,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",c5917d2582745f3f11319294af6063865d39cdf2833f65a64550d1503a88c898
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p8800_c_over_a5p3500_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p8800_c_over_a5p3500_pid22108_att1/espresso.pwo,True,True,136,-1189.29077409,-16181.125306276523,0.08801,-64.1,16m40.31s WALL,,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",58687d2d9daf00885a5f20d800cb25ef1eb21d68841d451255717fb41109880f
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p8814_c_over_a5p3586_pid16421_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p8814_c_over_a5p3586_pid16421_att1/espresso.pwo,True,True,24,-1189.28917667,-16181.103572270214,0.084626,-68.09,11m 9.78s WALL,,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",8d24c8b5dbdcf404c0a2601e6a534ede639a25910ffb9405510356c52973f6ca
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p2000_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p2000_pid22108_att1/espresso.pwo,True,True,37,-1189.29750442,-16181.21687708112,0.100296,-60.82,4m34.09s WALL,,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",ce90d022f06aaf0c222d3dc1ed68333ca0931859da91e4a8241c1744578a340a
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p2500_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p2500_pid22108_att1/espresso.pwo,True,True,37,-1189.29290039,-16181.154236061811,0.089169,-72.39,4m38.22s WALL,,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",9b40af619d06d9a1e7508a69aeb9646513d5876420ecb5a472ba935c68b587b9
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p3000_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p3000_pid22108_att1/espresso.pwo,False,True,200,-1189.29313211,-16181.157388773021,,,24m33.19s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",956d6e5989d329732a1603c949058ed36f5a7ef0d1e663a0d00d0b247d6604e2
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p3000_pid22108_att2/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p3000_pid22108_att2/espresso.pwo,False,True,200,-1189.30248822,-16181.284685134506,,,23m59.19s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",12c7c66be8e96ac5958c9d44730fb1c14098bfe7508ef3e17492718786d53672
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p3000_pid22108_att3/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p3000_pid22108_att3/espresso.pwo,False,True,200,-1189.28969497,-16181.11062410096,,,24m29.25s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",4662a18e6ccc740fe86f8955e810ed60ac4799d654b6f60f544b71cb049cbbd8
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p3500_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p3500_pid22108_att1/espresso.pwo,True,True,33,-1189.28067519,-16180.987903742243,0.06745,-94.2,4m 9.97s WALL,,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",54d28ce7813d5d412dec138a063123747d6017b449153ef1d592f1615afaa0cc
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p4000_pid16421_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p4000_pid16421_att1/espresso.pwo,False,True,200,-1189.27260215,-16180.878064437435,,,24m22.59s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",b4df237275578891e4809467d8864a4c7cac8fe3269d621edd41df1cbe013e0f
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p4000_pid16421_att2/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p4000_pid16421_att2/espresso.pwo,False,True,200,-1189.27260215,-16180.878064437435,,,23m20.89s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",dab32ba080dd5ea62d3b97d2135616ad966a2d1469641f8bc18e8ca7e7d74c91
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p4000_pid16421_att3/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9000_c_over_a5p4000_pid16421_att3/espresso.pwo,False,True,200,-1189.27388481,-16180.895515915776,,,23m33.06s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",ac21c9992fefc2c5c05ff104265d196469e901f2a1a4a616edc89bb860d4af52
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p2000_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p2000_pid22108_att1/espresso.pwo,False,True,200,-1189.28963742,-16181.109841093321,,,22m26.35s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",57ef50fb0ec2d124109732de05ea339d1f8fb9ad0895a2a0f33890df5b3b6421
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p2000_pid22108_att2/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p2000_pid22108_att2/espresso.pwo,False,True,200,-1189.29029698,-16181.118814864278,,,22m 6.53s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",98030092477cc722054e745ce28628550b5d365aac417154f475f2e41709d416
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p2000_pid22108_att3/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p2000_pid22108_att3/espresso.pwo,False,True,200,-1189.29029698,-16181.118814864278,,,22m 3.46s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",3610a349ae3471b4e31a0254f20cfd3411a3dccfd959a2419dc5d5e01f9cb23c
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p2500_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p2500_pid22108_att1/espresso.pwo,False,True,200,-1189.28367892,-16181.02877157085,,,24m28.63s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",1fab78fc51c1dbf2a8d9346e89eff1c2676908e3acbd4e449e3220239feb6e59
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p2500_pid22108_att2/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p2500_pid22108_att2/espresso.pwo,False,True,200,-1189.28209034,-16181.007157838865,,,24m46.22s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",5d379921f3c4cf3c126628851b4ff08fab2417b33f6163862be9e52542e5967a
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p2500_pid22108_att3/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p2500_pid22108_att3/espresso.pwo,False,True,200,-1189.28209034,-16181.007157838865,,,24m50.60s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",636a3f01185038286a7af710ddb04c39744eac27471a39ed936076ffb632e724
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p3000_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p3000_pid22108_att1/espresso.pwo,False,True,200,-1189.27337374,-16180.888562454189,,,22m34.44s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",69a4dd18a09a50c991a8b9573d6ba6759b84ee06377085f25e7016197b8ca17d
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p3000_pid22108_att2/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p3000_pid22108_att2/espresso.pwo,False,True,200,-1189.27337549,-16180.888586264155,,,22m 9.44s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",db949b7972a30ad490d9ab46b08b97eb1096b34a8020ed00ab1db1aeb4c55f9e
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p3000_pid22108_att3/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p3000_pid22108_att3/espresso.pwo,False,True,200,-1189.27337549,-16180.888586264155,,,22m55.27s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",8dda8f8a0df18684459c6941fc8df50064be149b190cb86265d8306f3ef8d455
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p3500_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p3500_pid22108_att1/espresso.pwo,False,False,136,-1189.26497128,-16180.774241161953,,,,job_not_completed,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",7c58f76c99eed45f44ab2540c7402566c1afcbf0e9b2c6fb18dec1d9b71d09ab
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p4500_pid16421_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9200_c_over_a5p4500_pid16421_att1/espresso.pwo,True,True,28,-1189.24579868,-16180.513384649983,0.016801,-143.86,11m37.05s WALL,,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",64ce237d306d834027dfbd4a902fb393ac610c20a766b171955d77a8964e9093
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9400_c_over_a5p2000_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9400_c_over_a5p2000_pid22108_att1/espresso.pwo,True,True,26,-1189.27562478,-16180.919189413638,0.047252,-125.03,3m27.65s WALL,,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",5d834f30798c94ce139a9e9c5984fea78e36cd80dc1bfef4f3f2ebba87888a87
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9400_c_over_a5p2500_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9400_c_over_a5p2500_pid22108_att1/espresso.pwo,False,True,200,-1189.2695875,-16180.83704803466,,,23m10.81s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",62f532e825a56f4d1baaba25f0b04b48e65c46d3eed51b2283cd6a802a7690a4
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9400_c_over_a5p2500_pid22108_att2/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9400_c_over_a5p2500_pid22108_att2/espresso.pwo,False,True,200,-1189.27653328,-16180.93155018584,,,23m21.39s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",aa2f18af71ca731c3466e1fc1215aca32c0197cae492f5d83ee558ee8a4ca68e
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9400_c_over_a5p2500_pid22108_att3/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9400_c_over_a5p2500_pid22108_att3/espresso.pwo,False,True,200,-1189.27550133,-16180.917509790823,,,23m35.62s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",6f95e6cad841eda8c2c3d602313b1b6f541239dd08858e14cf6f50a3b1fb8ce9
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9400_c_over_a5p3000_pid22108_att1/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9400_c_over_a5p3000_pid22108_att1/espresso.pwo,False,True,200,-1189.2666626,-16180.797252742845,,,23m39.94s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",033aa3854449765b39b3acde19817ed5cf90354a18a29850c76c533443a75d34
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9400_c_over_a5p3000_pid22108_att2/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9400_c_over_a5p3000_pid22108_att2/espresso.pwo,False,True,200,-1189.26801741,-16180.815685871947,,,23m 8.54s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",d70ab2b00196084fead11b9e4ad5684184e38a8416683aeb09b607e6a293f3e6
bulk_licoo2_generated,outputs/qe_runs_bulk_licoo2_generated/a2p9400_c_over_a5p3000_pid22108_att3/espresso.pwi,outputs/qe_runs_bulk_licoo2_generated/a2p9400_c_over_a5p3000_pid22108_att3/espresso.pwo,False,True,200,-1189.26664551,-16180.79702022155,,,23m11.56s WALL,scf_not_converged,80.0,640.0,6 6 2 0 0 0,mv,0.3,PSLibrary,"{""Co"":""Co_pbe_v1.2.uspp.F.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF""}",56a223265a7db6a494cc800d1baa90b4297efb92cd5da3122bf768e09a4d03d4
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a4p5800_pid15550_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a4p5800_pid15550_att1/espresso.pwo,True,True,18,-2098.93060441,-28557.405690062773,0.457016,84.94,21m35.82s WALL,,70.0,560.0,4 3 2 0 0 0,mv,0.3,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",3e76dfb1219d0e84fad6abf665b2096c1b72a823ef35ac2b12a56d45e4896281
bulk_lifepo4,outputs/qe_runs_bulk_lifepo4/a4p6542_pid15550_att1/espresso.pwi,outputs/qe_runs_bulk_lifepo4/a4p6542_pid15550_att1/espresso.pwo,True,True,19,-2098.95745762,-28557.7710465974,0.291209,-7.66,31m52.13s WALL,,70.0,560.0,4 3 2 0 0 0,mv,0.3,PSLibrary,"{""Fe"":""Fe.pbe-spn-kjpaw_psl.0.2.1.UPF"",""Li"":""li_pbe_v1.4.uspp.F.UPF"",""O"":""O.pbe-n-kjpaw_psl.0.1.UPF"",""P"":""P.pbe-n-rrkjus_psl.1.0.0.UPF""}",2a4a204a4e8e22a7373ac2e640933ae6c867cb88414500d91dd8ef288818869a
